Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
LB,NA,NA,NA,-66.38074074,43.56666667,-66.38074074,43.23333333,NA,Plan,2,GB,37.10649767,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.35259259,43.56666667,-66.35259259,43.23333333,NA,Plan,2,GB,37.10649767,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.32444444,43.56666667,-66.32444444,43.23333333,NA,Plan,2,GB,37.10649767,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.2962963,43.56666667,-66.2962963,43.23333333,NA,Plan,2,GB,37.10649767,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.26814815,43.56666667,-66.26814815,43.23333333,NA,Plan,2,GB,37.10649767,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.24,43.56666667,-66.24,43.23333333,NA,Plan,2,GB,37.10649767,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.23,43.502,-66.23,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.21833333,43.502,-66.21833333,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.20666667,43.502,-66.20666667,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.195,43.502,-66.195,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.18333333,43.502,-66.18333333,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.17166667,43.502,-66.17166667,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.16,43.502,-66.16,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.14833333,43.502,-66.14833333,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.13666667,43.502,-66.13666667,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.125,43.502,-66.125,43.2475,NA,Plan,2,GB,28.33081041,NA,NA,NA,NA,NA,NA
