Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
MS,T02,2024-09-29T22:49:01Z,2024-09-30T01:06:54Z,-66.33145329,43.23553226,-66.3309286,43.56750487,38.72592751,Actual,5,GB,38.72592751,2024-09-29T22:49:01Z,2024-09-30T01:06:54Z,137.88333333333333,9.099118449297524,2024,2024-09-29
BP,T03,2024-09-30T01:11:02Z,2024-09-30T02:59:25Z,-66.19260167,43.50433833,-66.19324483,43.24653449,28.68913913,Actual,5,GB,28.68913913,2024-09-30T01:11:02Z,2024-09-30T02:59:25Z,108.38333333333333,8.575595295472736,2024,2024-09-30
BP,T04,2024-09-30T03:13:18Z,2024-09-30T05:03:46Z,-66.14936748,43.24779112,-66.14983831,43.5044207,28.5527926,Actual,5,GB,28.5527926,2024-09-30T03:13:18Z,2024-09-30T05:03:46Z,110.46666666666667,8.373877544898008,2024,2024-09-30
FM,T03,2024-09-30T02:35:08Z,2024-09-30T04:23:42Z,-66.21088653,43.50196897,-66.21087657,43.24493387,29.2375364,Actual,5,GB,29.2375364,2024-09-30T02:35:08Z,2024-09-30T04:23:42Z,108.56666666666666,8.72476093886644,2024,2024-09-30
FM,T04,2024-09-30T04:40:13Z,2024-09-30T06:27:18Z,-66.15119162,43.24875346,-66.15389483,43.50198254,28.901924,Actual,5,GB,28.901924,2024-09-30T04:40:13Z,2024-09-30T06:27:18Z,107.08333333333334,8.744080303215563,2024,2024-09-30
LB,T03,2024-09-30T01:51:01Z,2024-09-30T03:33:54Z,-66.20274062,43.50405717,-66.20115178,43.24815379,29.16576778,Actual,5,GB,29.16576778,2024-09-30T01:51:01Z,2024-09-30T03:33:54Z,102.88333333333334,9.184122151543042,2024,2024-09-30
LB,T04,2024-09-30T03:51:03Z,2024-09-30T05:43:14Z,-66.14404768,43.24628325,-66.14557165,43.50360041,29.3966352,Actual,5,GB,29.3966352,2024-09-30T03:51:03Z,2024-09-30T05:43:14Z,112.18333333333334,8.489430302654581,2024,2024-09-30
LJ,T03,2024-09-30T01:31:54Z,2024-09-30T03:18:00Z,-66.18224675,43.50241949,-66.18263714,43.24822826,28.26528196,Actual,5,GB,28.26528196,2024-09-30T01:31:54Z,2024-09-30T03:18:00Z,106.1,8.630723481798054,2024,2024-09-30
LJ,T04,2024-09-30T03:33:10Z,2024-09-30T05:27:01Z,-66.12504895,43.24678236,-66.1250297,43.50222621,28.405273,Actual,5,GB,28.405273,2024-09-30T03:33:10Z,2024-09-30T05:27:01Z,113.85,8.083048729076271,2024,2024-09-30
LM,T03,2024-09-30T01:10:43Z,2024-09-30T02:54:31Z,-66.23085356,43.50185999,-66.23055827,43.24723486,28.88996781,Actual,5,GB,28.88996781,2024-09-30T01:10:43Z,2024-09-30T02:54:31Z,103.8,9.016935617821197,2024,2024-09-30
LM,T04,2024-09-30T03:08:45Z,2024-09-30T05:00:15Z,-66.17426445,43.24464685,-66.173835,43.50321072,29.2755429,Actual,5,GB,29.2755429,2024-09-30T03:08:45Z,2024-09-30T05:00:15Z,111.5,8.506273738525561,2024,2024-09-30
MS,T03,2024-09-30T01:44:12Z,2024-09-30T03:26:35Z,-66.21993235,43.50224014,-66.22062759,43.24722208,30.0483655,Actual,5,GB,30.0483655,2024-09-30T01:44:12Z,2024-09-30T03:26:35Z,102.38333333333334,9.508255704626405,2024,2024-09-30
MS,T04,2024-09-30T03:43:13Z,2024-09-30T05:36:58Z,-66.16354563,43.24680854,-66.16332,43.50081999,30.0245745,Actual,5,GB,30.0245745,2024-09-30T03:43:13Z,2024-09-30T05:36:58Z,113.75,8.551350754004396,2024,2024-09-30
LM,NA,NA,NA,-66.49333333,43.56666667,-66.49333333,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.47030303,43.56666667,-66.47030303,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.44727273,43.56666667,-66.44727273,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.42424242,43.56666667,-66.42424242,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.40121212,43.56666667,-66.40121212,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.37818182,43.56666667,-66.37818182,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.35515152,43.56666667,-66.35515152,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.33212121,43.56666667,-66.33212121,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.30909091,43.56666667,-66.30909091,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.28606061,43.56666667,-66.28606061,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.2630303,43.56666667,-66.2630303,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.24,43.56666667,-66.24,43.23333333,NA,Plan,5,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.23,43.502,-66.23,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.22045455,43.502,-66.22045455,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.21090909,43.502,-66.21090909,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.20136364,43.502,-66.20136364,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.19181818,43.502,-66.19181818,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.18227273,43.502,-66.18227273,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.17272727,43.502,-66.17272727,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.16318182,43.502,-66.16318182,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.15363636,43.502,-66.15363636,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.14409091,43.502,-66.14409091,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.13454545,43.502,-66.13454545,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.125,43.502,-66.125,43.2475,NA,Plan,5,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
