Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
MS,T02,2023-09-04T03:29:51Z,2023-09-04T05:48:20Z,-66.3136074,43.23407153,-66.31449574,43.56717335,39.77118195,Actual,3,GB,39.77118195,2023-09-04T03:29:51Z,2023-09-04T05:48:20Z,138.48333333333335,9.304226058693944,2023,2023-09-03
SL,T01,2023-09-04T01:20:59Z,2023-09-04T03:49:10Z,-66.49347167,43.56890335,-66.49330726,43.23377783,41.97776141799999,Actual,3,GB,41.97776141799999,2023-09-04T01:20:59Z,2023-09-04T03:49:10Z,148.18333333333334,9.177601142139816,2023,2023-09-03
SL,T02,2023-09-04T04:28:57Z,2023-09-04T06:42:25Z,-66.36050736,43.23735194,-66.35965833,43.56580249,40.12107762,Actual,3,GB,40.12107762,2023-09-04T04:28:57Z,2023-09-04T06:42:25Z,133.46666666666667,9.738880559548052,2023,2023-09-04
TM,T01,2023-09-04T00:22:32Z,2023-09-04T02:48:21Z,-66.40486672,43.56623317,-66.40441667,43.23283407,37.103223944,Actual,3,GB,37.103223944,2023-09-04T00:22:32Z,2023-09-04T02:48:21Z,145.8166666666667,8.243539928140924,2023,2023-09-03
TM,T02,2023-09-04T03:32:09Z,2023-09-04T05:43:06Z,-66.27067235,43.23404961,-66.26935712,43.56840971,37.204581569999995,Actual,3,GB,37.204581569999995,2023-09-04T03:32:09Z,2023-09-04T05:43:06Z,130.95000000000002,9.204499661324778,2023,2023-09-03
BP,T03,2023-09-04T07:32:51Z,2023-09-04T09:09:38Z,-66.20659134,43.50316418,-66.20105924,43.24583948,28.641648100000005,Actual,3,GB,28.641648100000005,2023-09-04T07:32:51Z,2023-09-04T09:09:38Z,96.78333333333333,9.587529058499054,2023,2023-09-04
C1,T03,2023-09-04T06:30:30Z,2023-09-04T08:11:01Z,-66.1626726,43.49281396,-66.16498269,43.24688596,29.64591459999999,Actual,3,GB,29.64591459999999,2023-09-04T06:30:30Z,2023-09-04T08:11:01Z,100.51666666666667,9.555117664742825,2023,2023-09-04
FM,T03,2023-09-04T07:27:05Z,2023-09-04T09:16:20Z,-66.1770255,43.49957294,-66.17698231,43.24857877,28.942958499999992,Actual,3,GB,28.942958499999992,2023-09-04T07:27:05Z,2023-09-04T09:16:20Z,109.25,8.582834546245614,2023,2023-09-04
LB,T03,2023-09-04T06:36:34Z,2023-09-04T08:24:29Z,-66.21668333,43.50137833,-66.21675938,43.24707086,29.070272899999996,Actual,3,GB,29.070272899999996,2023-09-04T06:36:34Z,2023-09-04T08:24:29Z,107.91666666666667,8.72709795736463,2023,2023-09-04
LJ,T03,2023-09-04T06:29:07Z,2023-09-04T08:14:49Z,-66.13768666,43.50076331,-66.13821667,43.24904356,28.04494590000002,Actual,3,GB,28.04494590000002,2023-09-04T06:29:07Z,2023-09-04T08:14:49Z,105.7,8.595851094017034,2023,2023-09-04
LM,T03,2023-09-04T06:15:54Z,2023-09-04T08:04:45Z,-66.12517517,43.50162371,-66.122543,43.24758232,28.879266469999987,Actual,3,GB,28.879266469999987,2023-09-04T06:15:54Z,2023-09-04T08:04:45Z,108.85000000000001,8.595417751499737,2023,2023-09-04
MS,T03,2023-09-04T06:45:15Z,2023-09-04T08:32:31Z,-66.18992255,43.50092509,-66.19055341,43.24746733,29.6061465,Actual,3,GB,29.6061465,2023-09-04T06:45:15Z,2023-09-04T08:32:31Z,107.26666666666667,8.941829057265384,2023,2023-09-04
SL,T03,2023-09-04T07:30:29Z,2023-09-04T09:15:30Z,-66.23025644,43.5005767,-66.22932659,43.24819617,30.259404900000007,Actual,3,GB,30.259404900000007,2023-09-04T07:30:29Z,2023-09-04T09:15:30Z,105.01666666666667,9.334937568769405,2023,2023-09-04
TM,T03,2023-09-04T06:30:24Z,2023-09-04T08:14:47Z,-66.15199239,43.50403908,-66.15159588,43.2460457,28.694015509999996,Actual,3,GB,28.694015509999996,2023-09-04T06:30:24Z,2023-09-04T08:14:47Z,104.38333333333333,8.905728102979147,2023,2023-09-04
SL,NA,NA,NA,-66.49333333,43.56666667,-66.49333333,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.47843137,43.56666667,-66.47843137,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.46352941,43.56666667,-66.46352941,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.44862745,43.56666667,-66.44862745,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.43372549,43.56666667,-66.43372549,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-66.41882353,43.56666667,-66.41882353,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-66.40392157,43.56666667,-66.40392157,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.38901961,43.56666667,-66.38901961,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.37411765,43.56666667,-66.37411765,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-66.35921569,43.56666667,-66.35921569,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.34431373,43.56666667,-66.34431373,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.32941176,43.56666667,-66.32941176,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.3145098,43.56666667,-66.3145098,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.29960784,43.56666667,-66.29960784,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-66.28470588,43.56666667,-66.28470588,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-66.26980392,43.56666667,-66.26980392,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.25490196,43.56666667,-66.25490196,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.24,43.56666667,-66.24,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-66.23,43.502,-66.23,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.216875,43.502,-66.216875,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.20375,43.502,-66.20375,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.190625,43.502,-66.190625,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.1775,43.502,-66.1775,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-66.164375,43.502,-66.164375,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-66.15125,43.502,-66.15125,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.138125,43.502,-66.138125,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.125,43.502,-66.125,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
