Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
MS,T03,2025-09-28T00:31:55Z,2025-09-28T02:56:08Z,-66.33812138,43.56483561,-66.33746275,43.23316573,39.1069121,Actual,5,GB,39.1069121,2025-09-28T00:31:55Z,2025-09-28T02:56:08Z,8653,8.78511268,2025,2025-09-28
MS,T04,2025-09-28T03:38:24Z,2025-09-28T05:56:07Z,-66.47552833,43.23597565,-66.47382007,43.56393722,38.0685342,Actual,5,GB,38.0685342,2025-09-28T03:38:24Z,2025-09-28T05:56:07Z,8263,8.955481002,2025,2025-09-28
TM,T03,2025-09-28T01:27:18Z,2025-09-28T03:53:52Z,-66.3555759,43.56778435,-66.35790297,43.23219083,37.3461251,Actual,5,GB,37.3461251,2025-09-28T01:27:18Z,2025-09-28T03:53:52Z,8794,8.255047966,2025,2025-09-28
TM,T04,2025-09-28T04:32:03Z,2025-09-28T06:50:25Z,-66.49526576,43.23458781,-66.49199011,43.55905805,36.1095181,Actual,5,GB,36.1095181,2025-09-28T04:32:03Z,2025-09-28T06:50:25Z,8302,8.454724845,2025,2025-09-28
BP,T01,2025-09-27T20:17:49Z,2025-09-27T21:58:00Z,-66.15040437,43.49923416,-66.1495139,43.24985066,27.7436894,Actual,5,GB,27.7436894,2025-09-27T20:17:49Z,2025-09-27T21:58:00Z,6011,8.971767293,2025,2025-09-27
BP,T02,2025-09-27T22:14:16Z,2025-09-27T23:56:36Z,-66.20562336,43.2489832,-66.20649664,43.50449496,28.44601914,Actual,5,GB,28.44601914,2025-09-27T22:14:16Z,2025-09-27T23:56:36Z,6140,9.005620496,2025,2025-09-27
FM,T01,2025-09-27T21:09:59Z,2025-09-27T22:58:12Z,-66.14009264,43.4827754,-66.14072733,43.24936,27.02523084,Actual,5,GB,27.02523084,2025-09-27T21:09:59Z,2025-09-27T22:58:12Z,6493,8.090670679,2025,2025-09-27
FM,T02,2025-09-27T23:13:31Z,2025-09-28T01:03:17Z,-66.19817534,43.24935351,-66.19955,43.50074105,28.8143876,Actual,5,GB,28.8143876,2025-09-27T23:13:31Z,2025-09-28T01:03:17Z,6586,8.504488186,2025,2025-09-27
LB,T01,2025-09-27T19:45:25Z,2025-09-27T21:39:48Z,-66.12370528,43.50885147,-66.12500782,43.24961918,29.80125618,Actual,5,GB,29.80125618,2025-09-27T19:45:25Z,2025-09-27T21:39:48Z,6863,8.440750957,2025,2025-09-27
LB,T02,2025-09-27T21:59:10Z,2025-09-27T23:46:38Z,-66.18190432,43.24854159,-66.18178833,43.50278833,29.02974911,Actual,5,GB,29.02974911,2025-09-27T21:59:10Z,2025-09-27T23:46:38Z,6448,8.751424862,2025,2025-09-27
LJ,T01,2025-09-27T20:25:13Z,2025-09-27T22:14:22Z,-66.13305923,43.50226248,-66.1336972,43.2460978,28.50310864,Actual,5,GB,28.50310864,2025-09-27T20:25:13Z,2025-09-27T22:14:22Z,6549,8.460143945,2025,2025-09-27
LJ,T02,2025-09-27T22:29:33Z,2025-09-28T00:16:53Z,-66.1894802,43.2469239,-66.19020204,43.50265925,28.47275192,Actual,5,GB,28.47275192,2025-09-27T22:29:33Z,2025-09-28T00:16:53Z,6440,8.594172996,2025,2025-09-27
LM,T01,2025-09-27T22:04:51Z,2025-09-27T22:26:38Z,-66.157695,43.302345,-66.15824383,43.24867703,6.063827495,Actual,5,GB,6.063827495,2025-09-27T22:04:51Z,2025-09-27T22:26:38Z,1307,9.01844716,2025,2025-09-27
LM,T02,2025-09-27T22:42:28Z,2025-09-28T00:27:01Z,-66.2154664,43.24905989,-66.21365084,43.502651,28.64031811,Actual,5,GB,28.64031811,2025-09-27T22:42:28Z,2025-09-28T00:27:01Z,6273,8.874891751,2025,2025-09-27
MS,T01,2025-09-27T19:34:13Z,2025-09-27T21:48:30Z,-66.16506667,43.50176,-66.16540333,43.24733416,31.05307461,Actual,5,GB,31.05307461,2025-09-27T19:34:13Z,2025-09-27T21:48:30Z,8057,7.491896308,2025,2025-09-27
MS,T02,2025-09-27T22:07:44Z,2025-09-27T23:50:57Z,-66.22258282,43.24913355,-66.22207833,43.50361322,30.18780666,Actual,5,GB,30.18780666,2025-09-27T22:07:44Z,2025-09-27T23:50:57Z,6193,9.475256919,2025,2025-09-27
TM,T01,2025-09-27T20:46:31Z,2025-09-27T22:46:31Z,-66.172939,43.50277858,-66.17427878,43.25011893,28.12251766,Actual,5,GB,28.12251766,2025-09-27T20:46:31Z,2025-09-27T22:46:31Z,7200,7.592454823,2025,2025-09-27
TM,T02,2025-09-27T23:03:31Z,2025-09-28T00:47:27Z,-66.23035776,43.25058171,-66.23200368,43.50205276,27.99776137,Actual,5,GB,27.99776137,2025-09-27T23:03:31Z,2025-09-28T00:47:27Z,6236,8.727256007,2025,2025-09-27
TM,NA,NA,NA,-66.49333333,43.56666667,-66.49333333,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.47384615,43.56666667,-66.47384615,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.45435897,43.56666667,-66.45435897,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.43487179,43.56666667,-66.43487179,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.41538462,43.56666667,-66.41538462,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.39589744,43.56666667,-66.39589744,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.37641026,43.56666667,-66.37641026,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-66.35692308,43.56666667,-66.35692308,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.3374359,43.56666667,-66.3374359,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.31794872,43.56666667,-66.31794872,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.29846154,43.56666667,-66.29846154,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.27897436,43.56666667,-66.27897436,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.25948718,43.56666667,-66.25948718,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.24,43.56666667,-66.24,43.23333333,NA,Plan,5,GB,37.10649767,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-66.23,43.502,-66.23,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.22192308,43.502,-66.22192308,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.21384615,43.502,-66.21384615,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.20576923,43.502,-66.20576923,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.19769231,43.502,-66.19769231,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.18961538,43.502,-66.18961538,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.18153846,43.502,-66.18153846,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-66.17346154,43.502,-66.17346154,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.16538462,43.502,-66.16538462,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-66.15730769,43.502,-66.15730769,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-66.14923077,43.502,-66.14923077,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.14115385,43.502,-66.14115385,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.13307692,43.502,-66.13307692,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.125,43.502,-66.125,43.2475,NA,Plan,5,GB,28.33081041,NA,NA,NA,NA,NA,NA
